Concentration,label,Forecast
0.0304,0.00745,
0.0304,0.00745,
0.0304,0.0062,
0.03105,0.0062,
0.03105,0.0062,
0.03105,0.0062,
0.03105,0.0047,
0.0367,0.0047,
0.0367,0.0047,
0.0367,0.0045,
0.0367,0.0045,
0.0344,0.0045,
0.0344,0.003368,
0.0344,0.003368,
0.0308,0.003368,
0.0308,0.003368,
0.0308,0.0045,
0.025,0.0045,
0.025,0.0045,
0.025,0.0045,
0.025,0.0045,
0.0163,0.0041,
0.0163,0.0041,
0.0163,0.0041,
0.0163,0.0041,
0.0163,0.0027,
0.0163,0.0027,
0.01355,0.0027,
0.01355,0.0027,
0.01355,0.00515,
0.0104,0.00515,
0.0104,0.00515,
0.0104,0.00355,
0.00875,0.00355,
0.00875,0.00355,
0.00875,0.00355,
0.00875,0.00285,
0.00875,0.00285,
0.00845,0.00285,
0.00845,0.00395,
0.00845,0.00395,
0.00845,0.00395,
0.0067,0.00395,
0.0067,0.0039,
0.0067,0.0039,
0.0067,0.0039,
0.0046,0.0037,
0.0046,0.0037,
0.0046,0.0037,
0.003316,0.0037,
0.003316,0.0037,
0.003316,0.0034,
0.003316,0.0034,
0.00305,0.0034,
0.00305,0.0037,
0.00305,0.0037,
0.00305,0.0037,
0.0049,0.00355,
0.0049,0.00355,
0.0049,0.00355,
0.0049,0.0027,
0.00545,0.0027,
0.00545,0.0027,
0.00545,0.0027,
0.0075,0.00345,
0.0075,0.00345,
0.0075,0.00345,
0.0075,0.00345,
0.02775,0.004,
0.02775,0.004,
0.02775,0.004,
0.00795,0.004,
0.00795,0.00485,
0.00795,0.00485,
0.00795,0.00485,
0.0083,0.00435,
0.0083,0.00435,
0.0083,0.00435,
0.0083,0.00435,
0.01025,0.00415,
0.01025,0.00415,
0.01025,0.00415,
0.01025,0.00415,
0.0083,0.0056,
0.0083,0.0056,
0.0083,0.0056,
0.0083,0.0056,
0.00975,0.0056,
0.00975,0.00515,
0.00975,0.00515,
0.00975,0.00515,
0.01045,0.00515,
0.01045,0.00475,
0.01045,0.00475,
0.00895,0.00475,
0.00895,0.00475,
0.00895,0.0046,
0.00895,0.0046,
0.0095,0.0046,
0.0095,0.00445,
0.0095,0.00445,
0.0095,0.00445,
0.0091,0.00445,
0.0091,0.00555,
0.0091,0.00555,
0.0091,0.00555,
0.0091,0.00555,
0.00575,0.00545,
0.00575,0.00545,
0.00575,0.00545,
0.0075,0.00545,
0.0075,0.00585,
0.0075,0.00585,
0.0075,0.00585,
0.0075,0.00585,
0.0068,0.00445,
0.0068,0.00445,
0.0068,0.00445,
0.0068,0.00445,
0.007,0.00475,
0.007,0.00475,
0.007,0.00475,
0.0077,0.005684,
0.0077,0.005684,
0.0077,0.005684,
0.0077,0.005684,
0.0062,0.00745,
0.0062,0.00745,
0.0062,0.00745,
0.0062,0.00745,
0.0062,0.007,
0.01065,0.007,
0.01065,0.007,
0.01065,0.007,
0.01065,0.007,
0.00775,0.00625,
0.00775,0.00625,
0.00775,0.00625,
0.01015,0.00625,
0.01015,0.005,
0.01015,0.005,
0.01015,0.005,
0.01015,0.005,
0.01605,0.005,
0.01605,0.005,
0.01605,0.005,
0.01605,0.00495,
0.01825,0.00495,
0.01825,0.00495,
0.01825,0.00495,
0.01825,0.00975,
0.0246,0.00975,
0.0246,0.00975,
0.0246,0.00975,
0.0246,0.01035,
0.01965,0.01035,
0.01965,0.01035,
0.01965,0.01035,
0.01965,0.01035,
0.0145,0.00935,
0.0145,0.00935,
0.0145,0.00935,
0.0145,0.00935,
0.013579,0.01285,
0.013579,0.01285,
0.013579,0.01285,
0.013579,0.01285,
0.01325,0.01335,
0.01325,0.01335,
0.01325,0.01335,
0.01325,0.01335,
0.0079,0.03595,
0.0079,0.03595,
0.0079,0.03595,
0.0079,0.0342,
0.01065,0.0342,
0.01065,0.0342,
0.01065,0.0342,
0.01065,0.02675,
0.0118,0.02675,
0.0118,0.02675,
0.0118,0.02675,
0.0118,0.02675,
0.0072,0.0154,
0.0072,0.0154,
0.0072,0.0154,
0.0072,0.0154,
0.04095,0.01885,
0.04095,0.01885,
0.04095,0.01885,
0.04095,0.01885,
0.038,0.01885,
0.038,0.01525,
0.038,0.01525,
0.038,0.01525,
0.0281,0.01145,
0.0281,0.01145,
0.0281,0.01145,
0.0281,0.01145,
0.0555,0.0169,
0.0555,0.0169,
0.0555,0.0169,
0.0555,0.0117,
0.0555,0.0117,
0.0555,0.01175,
0.0555,0.01175,
0.0555,0.01175,
0.0555,0.01175,
0.0555,0.01175,
0.0555,0.01175,
0.0555,0.01175,
0.0555,0.0124,
0.0555,0.0124,
0.0555,0.0124,
0.0555,0.0124,
0.0555,0.01385,
0.0555,0.01385,
0.0555,0.01385,
0.0555,0.00935,
0.0555,0.00935,
0.0555,0.00935,
0.0555,0.00935,
0.0555,0.01075,
0.01475,0.01075,
0.01475,0.01075,
0.01475,0.0089,
0.0092,0.0089,
0.0092,0.0089,
0.0092,0.0089,
0.0092,0.0089,
0.0067,0.01035,
0.0067,0.01035,
0.0067,0.01035,
0.0067,0.01035,
0.00575,0.0088,
0.00575,0.0088,
0.00575,0.0088,
0.00575,0.011632,
0.0049,0.011632,
0.0049,0.011632,
0.0049,0.011632,
0.0049,0.0091,
0.00355,0.0091,
0.00355,0.0091,
0.00355,0.0091,
0.00355,0.0091,
0.00415,0.005,
0.00415,0.005,
0.00415,0.005,
0.00415,0.0063,
0.00385,0.0063,
0.00385,0.0063,
0.00385,0.0063,
0.00385,0.00505,
0.00465,0.00505,
0.00465,0.00505,
0.00465,0.00505,
0.00525,0.00675,
0.00525,0.00675,
0.00525,0.00675,
0.00525,0.00675,
0.00525,0.00675,
0.00545,0.01755,
0.00545,0.01755,
0.00545,0.01755,
0.00545,0.01755,
0.00515,0.0146,
0.00515,0.0146,
0.00515,0.0146,
0.00515,0.0146,
0.0056,0.01365,
0.0056,0.01365,
0.0056,0.01365,
0.00925,0.01365,
0.00925,0.01168,
0.00925,0.01168,
0.00925,0.01168,
0.00925,0.0079,
0.015053,0.0079,
0.015053,0.0079,
0.015053,0.0079,
0.015053,0.00685,
0.015053,0.00685,
0.015053,0.00685,
0.015053,0.00685,
0.015053,0.00685,
0.015053,0.00435,
0.015053,0.00435,
0.015053,0.00435,
0.015053,0.00435,
0.015053,0.0062,
0.015053,0.0062,
0.015053,0.0062,
0.015053,0.0062,
0.015053,0.00595,
0.015053,0.00595,
0.015053,0.00595,
0.015053,0.00595,
0.015053,0.00615,
0.015053,0.00615,
0.015053,0.00615,
0.015053,0.0067,
0.015053,0.0067,
0.015053,0.0067,
0.015053,0.0067,
0.015053,0.00485,
0.015053,0.00485,
0.015053,0.00485,
0.015053,0.00565,
0.015053,0.00565,
0.015053,0.00565,
0.015053,0.00565,
0.015053,0.005,
0.015053,0.005,
0.015053,0.005,
0.015053,0.005,
0.015053,0.0044,
0.015053,0.0044,
0.015053,0.0044,
0.015053,0.0044,
0.015053,0.0109,
0.015053,0.0109,
0.015053,0.0109,
0.015053,0.0109,
0.015053,0.02465,
0.015053,0.02465,
0.015053,0.02465,
0.015053,0.0049,
0.015053,0.0049,
0.015053,0.0049,
0.015053,0.0049,
0.015053,0.0049,
0.0052,0.0049,
0.00515,0.0049,
0.00515,0.0049,
0.00515,0.0043,
0.00425,0.0043,
0.00425,0.0043,
0.00425,0.0043,
0.006,0.0039,
0.006,0.0039,
0.006,0.0039,
0.006,0.0039,
0.00385,0.0039,
0.00385,0.00545,
0.00385,0.00545,
0.00385,0.00545,
0.0089,0.00545,
0.0089,0.008158,
0.0089,0.008158,
0.0089,0.008158,
0.0089,0.008158,
0.0089,0.04045,
0.00485,0.04045,
0.00485,0.04045,
0.00485,0.04045,
0.00695,0.04565,
0.00695,0.04565,
0.00695,0.04565,
0.00695,0.04565,
0.00695,0.0315,
0.00695,0.0315,
0.00695,0.0315,
0.00695,0.0315,
0.00695,0.0155,
0.00695,0.0155,
0.00695,0.0155,
0.00695,0.0155,
0.00695,0.0155,
0.00695,0.0048,
0.00695,0.0048,
0.00695,0.0048,
0.00695,0.0048,
0.00695,0.00295,
0.00695,0.00295,
0.00695,0.00295,
0.00695,0.00295,
0.00695,0.00995,
0.00695,0.00995,
0.00695,0.00995,
0.00695,0.00995,
0.00695,0.00705,
0.00695,0.00705,
0.00695,0.00705,
0.00695,0.00705,
0.00695,0.0198,
0.00695,0.0198,
0.00695,0.0198,
0.00695,0.0198,
0.00695,0.00615,
0.00695,0.00615,
0.00695,0.00615,
0.00695,0.00605,
0.00695,0.00605,
0.00695,0.00605,
0.00695,0.00605,
0.00695,0.0207,
0.00695,0.0207,
0.00695,0.0207,
0.00695,0.0207,
0.00695,0.0207,
0.00695,0.0172,
0.00695,0.0172,
0.00695,0.0172,
0.00695,0.0172,
0.00695,0.0172,
0.00695,0.02372,
0.00695,0.025258,
0.00695,0.026297,
0.00695,0.052062,
0.00695,0.052845,
0.00695,0.053327,
0.00695,0.063204,
0.00695,0.062014,
0.00695,0.062014,
0.00695,0.06133,
0.00695,0.060886,
0.00695,0.035113,
0.00695,0.03528,
0.00695,0.035382,
0.00695,0.035451,
0.00695,0.027743,
0.00695,0.027544,
0.00695,0.027418,
0.00695,0.0225,
0.00695,0.022615,
0.00405,0.022684,
0.00405,0.022684,
0.00405,0.022684,
0.0053,0.025848,
0.0053,0.025848,
0.0053,0.025848,
0.0053,0.025848,
0.0053,0.0351,
0.006,0.0351,
0.006,0.0351,
0.006,0.0368,
0.00445,0.0368,
0.00445,0.0368,
0.00445,0.0368,
0.00445,0.0424,
0.0045,0.0424,
0.0045,0.0424,
0.0045,0.0424,
0.0045,0.0424,
0.0054,0.05365,
0.0054,0.05365,
0.0054,0.05365,
0.0054,0.05365,
0.0099,0.03225,
0.0099,0.03225,
0.0099,0.03225,
0.02,0.03225,
0.02,0.0165,
0.02,0.0165,
0.02,0.0165,
0.0342,0.0165,
0.0342,0.00685,
0.0342,0.00685,
0.0342,0.00685,
0.0342,0.01335,
0.0331,0.01335,
0.0331,0.01335,
0.0331,0.01335,
0.0252,0.008842,
0.0252,0.008842,
0.0252,0.008842,
0.0252,0.008842,
0.0125,0.012,
0.0125,0.012,
0.0125,0.012,
0.0125,0.012,
0.01235,0.012,
0.01235,0.00715,
0.01235,0.00715,
0.01235,0.00715,
0.01235,0.00715,
0.01485,0.00765,
0.01485,0.00765,
0.01485,0.00765,
0.01485,0.00765,
0.00725,0.00505,
0.00725,0.00505,
0.00725,0.00505,
0.00725,0.00335,
0.00725,0.00335,
0.00725,0.00335,
0.00725,0.00225,
0.00725,0.00225,
0.00725,0.00225,
0.00725,0.00225,
0.00725,0.00235,
0.00725,0.00235,
0.00725,0.00235,
0.00725,0.00235,
0.00725,0.00235,
0.00725,0.00125,
0.00725,0.00125,
0.00725,0.00125,
0.00725,0.00135,
0.00725,0.00135,
0.00725,0.00135,
0.00725,0.0042,
0.00725,0.0042,
0.00725,0.0042,
0.00725,0.0042,
0.00725,0.0042,
0.00725,0.0037,
0.00725,0.0037,
0.00725,0.0037,
0.00725,0.0037,
0.00725,0.00425,
0.00725,0.00425,
0.00725,0.00425,
0.00725,0.00245,
0.00725,0.00245,
0.00725,0.00245,
0.00725,0.00245,
0.00725,0.00245,
0.00725,0.00155,
0.00725,0.00155,
0.00725,0.00155,
0.00725,0.00155,
0.00725,0.0034,
0.00725,0.0034,
0.00725,0.0034,
0.00725,0.00345,
0.00725,0.00345,
0.00725,0.00345,
0.0063,0.00345,
0.0063,0.00345,
0.0063,0.00445,
0.01065,0.00445,
0.01065,0.00445,
0.01065,0.00445,
0.01065,0.01445,
0.01065,0.01445,
0.0073,0.01445,
0.0073,0.01445,
0.0073,0.03515,
0.0073,0.03515,
0.00715,0.03515,
0.00715,0.03515,
0.00715,0.0379,
0.0098,0.0379,
0.0098,0.0379,
0.0098,0.0379,
0.0098,0.0143,
0.0098,0.0143,
0.01105,0.0143,
0.01105,0.03775,
0.01105,0.03775,
0.01105,0.03775,
0.0079,0.03775,
0.0079,0.03775,
0.0079,0.0516,
0.0132,0.0516,
0.0132,0.0516,
0.0132,0.0177,
0.0132,0.0177,
0.0132,0.0177,
0.0133,0.0177,
0.0133,0.0177,
0.0133,0.0278,
0.0133,0.0278,
0.01555,0.0278,
0.01555,0.02645,
0.01555,0.02645,
0.01555,0.02645,
0.0168,0.02645,
0.0168,0.0032,
0.0168,0.0032,
0.017,0.0032,
0.017,0.01725,
0.017,0.01725,
0.017,0.01395,
0.02575,0.01395,
0.02575,0.01395,
0.02575,0.01395,
0.02575,0.013368,
0.01805,0.013368,
0.01805,0.013368,
0.01805,0.013368,
0.01805,0.00515,
0.01805,0.00515,
0.01805,0.00515,
0.01805,0.00515,
0.01805,0.03375,
0.01805,0.03375,
0.01805,0.03375,
0.01805,0.03375,
0.01805,0.01745,
0.01805,0.01745,
0.01805,0.01745,
0.01805,0.0105,
0.01805,0.0105,
0.01805,0.0105,
0.01805,0.00325,
0.01805,0.00325,
0.01805,0.00325,
0.01805,0.00325,
0.01805,0.00325,
0.01805,0.00415,
0.01805,0.00415,
0.0085,0.00415,
0.0085,0.00265,
0.0085,0.00265,
0.0085,0.00265,
0.00865,0.00265,
0.00865,0.00265,
0.00865,0.0101,
0.0032,0.0101,
0.0032,0.0101,
0.0032,0.0101,
0.0032,0.0144,
0.0047,0.0144,
0.0047,0.0144,
0.0047,0.0144,
0.0047,0.0174,
0.00405,0.0174,
0.00405,0.0174,
0.00405,0.0174,
0.00405,0.0038,
0.00435,0.0038,
0.00435,0.0038,
0.00435,0.005,
0.00435,0.005,
0.005526,0.005,
0.005526,0.005,
0.005526,0.00435,
0.005526,0.00435,
0.01885,0.00435,
0.01885,0.00435,
0.01885,0.00435,
0.01885,0.00985,
0.01885,0.00985,
0.01885,0.00985,
0.01885,0.00985,
0.01885,0.03395,
0.01885,0.03395,
0.01885,0.03395,
0.01885,0.03395,
0.01885,0.00655,
0.01885,0.00655,
0.01885,0.00655,
0.01885,0.00715,
0.006,0.00715,
0.0066,0.00715,
0.0066,0.00715,
0.0066,0.0085,
0.0066,0.0085,
0.0033,0.0085,
0.0033,0.0085,
0.0033,0.0061,
0.0033,0.0061,
0.00575,0.0061,
0.00575,0.0061,
0.00575,0.0061,
0.00575,0.0051,
0.0041,0.0051,
0.0041,0.0051,
0.0041,0.00765,
0.0042,0.00765,
0.0042,0.00765,
0.0042,0.00765,
0.0042,0.00765,
0.002,0.0064,
0.002,0.0064,
0.002,0.0064,
0.002,0.0064,
0.002,0.00945,
0.0062,0.00945,
0.0062,0.00945,
0.0062,0.00945,
0.0032,0.01515,
0.0032,0.01515,
0.0032,0.01515,
0.0032,0.01515,
0.00525,0.01705,
0.00525,0.01705,
0.00525,0.01705,
0.00525,0.01705,
0.00525,0.01465,
0.02645,0.01465,
0.02645,0.01465,
0.02645,0.01465,
0.01015,0.01155,
0.01015,0.01155,
0.01015,0.01155,
0.01015,0.01155,
0.01015,0.0314,
0.02945,0.0314,
0.02945,0.0314,
0.02945,0.0314,
0.02945,0.018211,
0.00835,0.018211,
0.00835,0.018211,
0.00835,0.018211,
0.00835,0.0355,
0.0095,0.0355,
0.0095,0.0355,
0.0095,0.0355,
0.0095,0.0175,
0.0092,0.0175,
0.0092,0.0175,
0.0092,0.017,
0.0092,0.017,
0.00525,0.017,
0.00525,0.017,
0.00525,0.0245,
0.00525,0.0245,
0.0077,0.0245,
0.0077,0.0245,
0.0077,0.03985,
0.0077,0.03985,
0.01285,0.03985,
0.01285,0.03985,
0.01285,0.03985,
0.01285,0.04635,
0.01695,0.04635,
0.01695,0.04635,
0.01695,0.04635,
0.01695,0.0672,
0.02115,0.0672,
0.02115,0.0672,
0.02115,0.0672,
0.02115,0.06265,
0.01775,0.06265,
0.01775,0.06265,
0.01775,0.06265,
0.01775,0.04495,
0.01415,0.04495,
0.01415,0.04495,
0.01415,0.04495,
0.01415,0.04065,
0.01575,0.04065,
0.01575,0.04065,
0.01575,0.04065,
0.01575,0.02355,
0.0096,0.02355,
0.0096,0.02355,
0.0096,0.0109,
0.007789,0.0109,
0.007789,0.0109,
0.007789,0.0109,
0.007789,0.0109,
0.007789,0.0025,
0.00655,0.0025,
0.00655,0.0025,
0.00655,0.00305,
0.00655,0.00305,
0.00605,0.00305,
0.00605,0.00305,
0.00605,0.00305,
0.00605,0.00245,
0.00965,0.00245,
0.00965,0.00245,
0.00965,0.00245,
0.01995,0.00245,
0.01995,0.00245,
0.01995,0.00245,
0.01995,0.00245,
0.01995,0.0021,
0.031,0.0021,
0.031,0.0021,
0.031,0.00215,
0.031,0.00215,
0.01695,0.00215,
0.01695,0.002,
0.01695,0.002,
0.0155,0.002,
0.0155,0.00105,
0.0155,0.00105,
0.0155,0.00105,
0.0215,0.00105,
0.0215,0.00065,
0.0215,0.00065,
0.0215,0.00095,
0.02045,0.00095,
0.02045,0.00095,
0.02045,0.00105,
0.02045,0.00105,
0.0192,0.00105,
0.0192,0.00105,
0.0192,0.00095,
0.0192,0.00095,
0.01385,0.00095,
0.01385,0.00095,
0.01385,0.00045,
0.01385,0.00045,
0.01105,0.00045,
0.01105,0.00045,
0.01105,0.0003,
0.01105,0.0003,
0.0133,0.0003,
0.0133,5e-05,
0.0133,5e-05,
0.0133,5e-05,
0.017,5e-05,
0.017,5e-05,
0.017,0.00035,
0.017,0.00035,
0.017,0.00035,
0.016,0.00035,
0.016,0.0001,
0.016,0.0001,
0.016,0.0001,
0.0194,0.000158,
0.0194,0.000158,
0.0194,0.000158,
0.0194,0.000158,
0.0263,0.0008,
0.0263,0.0008,
0.0263,0.0008,
0.0263,0.0008,
0.01685,0.0011,
0.01685,0.0011,
0.01685,0.0011,
0.01685,0.0011,
0.01765,0.00115,
0.01765,0.00115,
0.01765,0.00115,
0.01765,0.00115,
0.0273,0.00115,
0.0273,0.00205,
0.0273,0.00205,
0.0273,0.00205,
0.01325,0.00205,
0.01325,0.00255,
0.01325,0.00255,
0.0182,0.00255,
0.0182,0.0023,
0.0182,0.0023,
0.0182,0.0023,
0.03415,0.0023,
0.03415,0.0016,
0.03415,0.0016,
0.03415,0.0016,
0.05515,0.0016,
0.05515,0.0016,
0.05515,0.00185,
0.05515,0.00185,
0.05515,0.00185,
0.0419,0.00185,
0.0419,0.00185,
0.0419,0.00185,
0.0419,0.00185,
0.04015,0.00185,
0.04015,0.00185,
0.04015,0.00185,
0.04015,0.00185,
0.0447,0.00185,
0.0447,0.00185,
0.0447,0.00185,
0.0447,0.00185,
0.0399,0.00185,
0.0399,0.00185,
0.0399,0.00185,
0.0399,0.00185,
0.0192,0.00185,
0.0192,0.00185,
0.0192,0.00185,
0.0192,0.00185,
0.011526,0.00185,
0.011526,0.00185,
0.011526,0.00185,
0.011526,0.00185,
0.00755,0.00185,
0.00755,0.00185,
0.00755,0.00185,
0.00755,0.00185,
0.01985,0.00185,
0.01985,0.00185,
0.01985,0.00185,
0.01985,0.00185,
0.00825,0.00185,
0.00825,0.00185,
0.00825,0.00185,
0.00805,0.00185,
0.00805,0.00185,
0.00805,0.00185,
0.00805,0.00185,
0.0236,0.00185,
0.0236,0.00185,
0.0236,0.00185,
0.0236,0.00185,
0.02035,0.00185,
0.02035,0.00185,
0.02035,0.00185,
0.02035,0.00185,
0.04725,0.00185,
0.04725,0.00185,
0.04725,0.00185,
0.04725,0.00185,
0.00885,0.00185,
0.00885,0.00185,
0.00885,0.00185,
0.00885,0.00185,
0.01115,0.00185,
0.01115,0.00185,
0.01115,0.00185,
0.01115,0.00185,
0.01075,0.00185,
0.01075,0.00185,
0.01075,0.00185,
0.01075,0.00185,
0.00745,0.00185,
0.00745,0.00185,
0.00745,0.00185,
0.00745,0.00185,
0.00745,0.00185,
0.0084,0.00185,
0.0084,0.00185,
0.0084,0.00185,
0.0084,0.00185,
0.01175,0.00185,
0.01175,0.00185,
0.01175,0.00185,
0.01175,0.00185,
0.00865,0.00185,
0.00865,0.00185,
0.00865,0.00185,
0.00865,0.00185,
0.0074,0.00185,
0.0074,0.00185,
0.0074,0.00185,
0.00695,0.00185,
0.00695,0.00185,
0.00695,0.00185,
0.00695,0.00185,
0.00555,0.00185,
0.00555,0.00185,
0.00555,0.00185,
0.00555,0.00185,
0.00555,0.00185,
0.0059,0.00185,
0.0059,0.00185,
0.0059,0.00185,
0.02675,0.00185,
0.02675,0.00185,
0.02675,0.00185,
0.02675,0.00185,
0.00495,0.00185,
0.00495,0.00185,
0.00495,0.048056,
0.00495,0.048056,
0.0231,0.048056,
0.0231,0.048056,
0.0231,0.048056,
0.0231,0.048056,
0.0231,0.048056,
0.0133,0.04045,
0.0133,0.04045,
0.0133,0.04045,
0.009,0.04045,
0.009,0.04045,
0.009,0.0422,
0.009,0.0422,
0.02335,0.0422,
0.02335,0.0422,
0.02335,0.0422,
0.02335,0.12915,
0.02335,0.1049,
0.02335,0.1049,
0.01325,0.1106,
0.01325,0.1106,
0.01325,0.1106,
0.00885,0.1106,
0.00885,0.052,
0.00885,0.052,
0.00885,0.052,
0.00895,0.052,
0.00895,0.0349,
0.00895,0.0349,
0.00895,0.0349,
0.0087,0.0349,
0.0087,0.06745,
0.0087,0.06745,
0.0087,0.06745,
0.008,0.0507,
0.008,0.0507,
0.008,0.0507,
0.008,0.0507,
0.00785,0.02835,
0.00785,0.02835,
0.00785,0.02835,
0.0089,0.02835,
0.0089,0.02835,
0.0089,0.01645,
0.0089,0.01645,
0.00805,0.01645,
0.00805,0.01645,
0.00805,0.05655,
0.00805,0.05655,
0.00685,0.05655,
0.00685,0.05655,
0.00685,0.09645,
0.00685,0.09645,
0.01125,0.09645,
0.01125,0.0931,
0.01125,0.0931,
0.01125,0.0931,
0.0083,0.0931,
0.0083,0.1323,
0.0083,0.1323,
0.0083,0.1323,
0.0083,0.1323,
0.0134,0.1323,
0.0134,0.0916,
0.0134,0.0916,
0.01205,0.0916,
0.01205,0.0916,
0.01205,0.093053,
0.01205,0.093053,
0.01205,0.093053,
0.0213,0.093053,
0.0213,0.06245,
0.0213,0.06245,
0.0213,0.06245,
0.0236,0.06245,
0.0236,0.0665,
0.0236,0.0665,
0.0236,0.0665,
0.01685,0.0747,
0.01685,0.0747,
0.01685,0.0747,
0.01685,0.0747,
0.0204,0.00635,
0.0204,0.00635,
0.0204,0.00635,
0.0204,0.00635,
0.0252,0.00375,
0.0252,0.00375,
0.0252,0.00375,
0.0252,0.00375,
0.00735,0.00375,
0.00735,0.0061,
0.00735,0.0061,
0.01015,0.0061,
0.01015,0.0061,
0.01015,0.00615,
0.01015,0.00615,
0.01015,0.00615,
0.0115,0.00295,
0.0115,0.00295,
0.0115,0.00295,
0.0154,0.00295,
0.0154,0.00195,
0.0154,0.00195,
0.0154,0.00195,
0.0471,0.00195,
0.0471,0.00285,
0.0471,0.00285,
0.0471,0.00285,
0.0471,0.00285,
0.0243,0.0035,
0.0243,0.0035,
0.0243,0.0011,
0.0185,0.0011,
0.0185,0.0011,
0.0185,0.0011,
0.0185,0.0011,
0.0281,0.00225,
0.0281,0.00225,
0.0281,0.00225,
0.0281,0.00225,
0.0281,0.0024,
0.0123,0.0024,
0.0123,0.0024,
0.0123,0.0024,
0.0184,0.0069,
0.0184,0.0069,
0.0184,0.0069,
0.0184,0.0069,
0.0184,0.00675,
0.0116,0.00675,
0.0116,0.00675,
0.0116,0.00675,
0.0116,0.0076,
0.00435,0.0076,
0.00435,0.0076,
0.00435,0.0036,
0.00435,0.0036,
0.0069,0.0036,
0.0069,0.0036,
0.0069,0.0111,
0.0069,0.0111,
0.00355,0.0111,
0.00355,0.00745,
0.00355,0.00745,
0.00355,0.00745,
0.00385,0.00745,
0.00385,0.00995,
0.00385,0.00995,
0.00385,0.00995,
0.003684,0.00995,
0.003684,0.00655,
0.003684,0.00655,
0.003684,0.00655,
0.00375,0.00655,
0.00375,0.011,
0.00375,0.011,
0.00375,0.011,
0.00365,0.011,
0.00365,0.011,
0.00365,0.011,
0.00415,0.00645,
0.00415,0.00645,
0.00415,0.00645,
0.00415,0.0074,
0.0028,0.0074,
0.0028,0.0074,
0.0028,0.0074,
0.0028,0.00945,
0.00325,0.00945,
0.00325,0.00945,
0.00325,0.00945,
0.00325,0.03905,
0.00325,0.03905,
0.0057,0.03905,
0.0057,0.03905,
0.0057,0.037,
0.0057,0.037,
0.00585,0.037,
0.00585,0.0227,
0.00585,0.0227,
0.0043,0.0227,
0.0043,0.0227,
0.0043,0.0227,
0.00415,0.066263,
0.00415,0.066263,
0.00415,0.066263,
0.00415,0.066263,
0.00345,0.0268,
0.00345,0.0268,
0.00345,0.0268,
0.00345,0.0268,
0.0038,0.05255,
0.0038,0.05255,
0.0038,0.05255,
0.0038,0.00655,
0.0038,0.00655,
0.00365,0.00655,
0.00365,0.00655,
0.00365,0.0035,
0.00365,0.0035,
0.00315,0.0035,
0.00315,0.0035,
0.00315,0.0091,
0.00315,0.0091,
0.003,0.0091,
0.003,0.0091,
0.003,0.0073,
0.003,0.0073,
0.00315,0.0073,
0.00315,0.0073,
0.00315,0.0058,
0.00315,0.0058,
0.0031,0.0058,
0.0031,0.0058,
0.0031,0.0058,
0.0031,0.0054,
0.0053,0.0054,
0.0053,0.0054,
0.0053,0.00595,
0.0053,0.00595,
0.00395,0.00595,
0.00395,0.00595,
0.00395,0.03705,
0.0036,0.03705,
0.0036,0.03705,
0.0036,0.03705,
0.0036,0.0041,
0.0035,0.0041,
0.0035,0.0041,
0.0035,0.0041,
0.0035,0.0041,
0.0035,0.00375,
0.00285,0.00375,
0.00285,0.00375,
0.00285,0.00375,
0.00285,0.00395,
0.00205,0.00395,
0.00205,0.00395,
0.00205,0.00395,
0.00205,0.0045,
0.00195,0.0045,
0.00195,0.0045,
0.00195,0.0045,
0.0021,0.00455,
0.0021,0.00455,
0.0021,0.00455,
0.0021,0.00455,
0.00525,0.00425,
0.00525,0.00425,
0.00525,0.00425,
0.00525,0.00425,
0.0038,0.0034,
0.0038,0.0034,
0.0038,0.0034,
0.0038,0.0036,
0.0046,0.0036,
0.0046,0.0036,
0.0046,0.0036,
0.0046,0.0171,
0.0046,0.0171,
0.00375,0.0171,
0.00375,0.0171,
0.00375,0.0074,
0.00375,0.0074,
0.00365,0.0074,
0.00365,0.0074,
0.00365,0.0044,
0.00365,0.0044,
0.004421,0.0044,
0.004421,0.0044,
0.004421,0.0044,
0.004421,0.0044,
0.0056,0.0044,
0.0056,0.0044,
0.0056,0.0044,
0.0056,0.00575,
0.005,0.00575,
0.005,0.00575,
0.005,0.00575,
0.005,0.0051,
0.005,0.0051,
0.005,0.0051,
0.005,0.0051,
0.005,0.0065,
0.0063,0.0065,
0.0063,0.0065,
0.0063,0.0065,
0.0063,0.00625,
0.00745,0.00625,
0.00745,0.00625,
0.00745,0.0086,
0.00695,0.0086,
0.00695,0.0086,
0.00695,0.0086,
0.00695,0.0035,
0.00645,0.0035,
0.00645,0.0035,
0.00645,0.0035,
0.00645,0.004632,
0.00765,0.004632,
0.00765,0.004632,
0.00765,0.004632,
0.00765,0.004632,
0.00765,0.00405,
0.0067,0.00405,
0.0067,0.00405,
0.0067,0.00405,
0.00645,0.0047,
0.00645,0.0047,
0.00645,0.0047,
0.00645,0.0047,
0.00685,0.0064,
0.00685,0.0064,
0.00685,0.0064,
0.00685,0.00705,
0.00615,0.00705,
0.00615,0.00705,
0.00615,0.00705,
0.00615,0.0132,
0.00615,0.0132,
0.0064,0.0132,
0.0064,0.0132,
0.0064,0.0132,
0.0064,0.0159,
0.005,0.0159,
0.005,0.0159,
0.005,0.0159,
0.005,0.0251,
0.00535,0.0251,
0.00535,0.0251,
0.00535,0.0251,
0.00535,0.004,
0.00795,0.004,
0.00795,0.004,
0.00795,0.004,
0.00795,0.00415,
0.00875,0.00415,
