Concentration,label,Forecast
0.244556,0.400147,
0.256701,0.400147,
0.256701,0.400147,
0.256701,0.400147,
0.256701,0.400147,
0.256701,0.359049,
0.256701,0.359049,
0.240291,0.359049,
0.240291,0.359049,
0.240291,0.407219,
0.235263,0.407219,
0.235263,0.407219,
0.235263,0.407219,
0.235263,0.301369,
0.212934,0.301369,
0.212934,0.301369,
0.212934,0.27974,
0.212934,0.27974,
0.199174,0.27974,
0.199174,0.27974,
0.199174,0.27974,
0.199174,0.272565,
0.187019,0.272565,
0.187019,0.272565,
0.187019,0.272565,
0.187019,0.28095,
0.193294,0.28095,
0.193294,0.28095,
0.193294,0.28095,
0.220217,0.272926,
0.220217,0.272926,
0.220217,0.272926,
0.220217,0.268037,
0.235476,0.268037,
0.235476,0.268037,
0.235476,0.268037,
0.235476,0.256722,
0.235476,0.256722,
0.322419,0.256722,
0.322419,0.256722,
0.322419,0.256722,
0.396174,0.26965,
0.396174,0.26965,
0.396174,0.26965,
0.396174,0.26965,
0.396174,0.292144,
0.377505,0.292144,
0.377505,0.292144,
0.377505,0.308535,
0.383661,0.308535,
0.383661,0.308535,
0.383661,0.308535,
0.383661,0.351425,
0.383661,0.351425,
0.436429,0.351425,
0.436429,0.351425,
0.436429,0.517478,
0.436429,0.517478,
0.544285,0.517478,
0.544285,0.517478,
0.544285,0.517478,
0.544285,0.566647,
0.589093,0.566647,
0.589093,0.566647,
0.589093,0.566647,
0.589093,0.432819,
0.697204,0.432819,
0.697204,0.432819,
0.712667,0.432819,
0.840945,0.646118,
1.178604,0.646118,
0.699174,0.646118,
0.770006,0.646118,
0.933789,0.772727,
1.015147,0.772727,
0.740178,0.772727,
0.974909,0.97505,
1.021259,0.97505,
1.353163,0.97505,
1.0585,0.97505,
1.177996,0.97505,
1.430516,0.901455,
1.150914,0.901455,
1.50904,0.901455,
1.00822,0.901455,
0.781643,1.095615,
0.984013,1.095615,
0.691603,1.095615,
0.773978,1.26506,
0.703026,1.26506,
0.331581,1.26506,
0.307436,1.26506,
0.303769,1.26506,
0.273466,1.351815,
0.286427,1.351815,
1.39245,1.351815,
1.909809,1.351815,
1.666771,1.342414,
1.990757,1.342414,
1.719735,1.342414,
1.509368,1.163839,
1.01138,1.163839,
0.972788,1.163839,
1.073759,1.163839,
1.042539,0.879665,
0.992664,0.879665,
0.91728,0.879665,
1.004733,0.879665,
1.074084,0.889821,
0.972467,0.889821,
0.997657,0.889821,
0.907839,0.889821,
0.94851,0.766494,
0.967013,0.766494,
0.967013,0.766494,
0.967013,0.766494,
0.967013,0.732491,
0.998247,0.732491,
0.998247,0.732491,
0.998247,0.732491,
0.998247,0.732491,
0.998247,0.734043,
1.092955,0.734043,
1.092955,0.734043,
1.092955,0.734043,
1.092955,0.573559,
0.980731,0.573559,
0.980731,0.573559,
0.980731,0.573559,
0.980731,0.394065,
1.042207,0.394065,
1.042207,0.394065,
1.042207,0.394065,
1.083439,0.318701,
1.083439,0.318701,
1.083439,0.318701,
1.083439,0.322789,
1.083439,0.322789,
1.197423,0.322789,
1.197423,0.322789,
1.197423,0.322789,
1.354781,0.317407,
1.354781,0.317407,
1.354781,0.317407,
1.354781,0.317407,
1.354781,0.292575,
1.218845,0.292575,
1.218845,0.292575,
1.218845,0.294148,
1.418295,0.294148,
1.418295,0.294148,
1.418295,0.294148,
1.418295,0.294148,
1.418295,0.280513,
1.171185,0.280513,
1.171185,0.280513,
1.171185,0.280513,
1.037279,0.262581,
1.037279,0.262581,
1.037279,0.262581,
1.037279,0.247979,
1.037279,0.247979,
1.115757,0.247979,
1.115757,0.247979,
1.115757,0.247979,
1.183226,0.23767,
1.183226,0.23767,
1.183226,0.23767,
1.183226,0.23767,
1.183226,0.252127,
1.95546,0.252127,
1.95546,0.252127,
1.95546,0.237046,
1.95546,0.237046,
1.984307,0.237046,
1.984307,0.237046,
1.984307,0.231682,
1.984307,0.231682,
1.191273,0.231682,
1.191273,0.231682,
1.191273,0.231682,
1.191273,0.230541,
1.215878,0.230541,
1.215878,0.230541,
1.215878,0.230541,
1.215878,0.234904,
1.408731,0.234904,
1.408731,0.234904,
1.408731,0.234904,
1.408731,0.244822,
1.377158,0.244822,
1.377158,0.244822,
1.377158,0.244822,
1.377158,0.249404,
0.932534,0.249404,
0.932534,0.249404,
0.932534,0.249404,
0.932534,0.268094,
1.215455,0.268094,
1.215455,0.268094,
1.215455,0.268094,
1.215455,0.273091,
1.369814,0.273091,
1.369814,0.273091,
1.369814,0.273091,
0.970459,0.29055,
0.970459,0.29055,
0.970459,0.29055,
0.970459,0.335085,
0.970459,0.335085,
0.886611,0.335085,
0.886611,0.335085,
0.886611,0.335085,
0.826252,0.288393,
0.826252,0.288393,
0.826252,0.288393,
0.826252,0.275871,
0.967847,0.275871,
0.967847,0.275871,
0.967847,0.275871,
0.967847,0.308775,
0.727389,0.308775,
0.727389,0.308775,
0.727389,0.308775,
0.727389,0.31896,
0.727389,0.31896,
0.48078,0.31896,
0.48078,0.31896,
0.48078,0.331395,
0.48078,0.331395,
0.802654,0.331395,
0.802654,0.331395,
0.802654,0.32493,
0.802654,0.32493,
0.605833,0.32493,
0.605833,0.32493,
0.605833,0.32493,
0.605833,0.333694,
0.797906,0.333694,
0.797906,0.333694,
0.797906,0.333694,
0.797906,0.330444,
0.593634,0.330444,
0.593634,0.330444,
0.593634,0.330444,
0.593634,0.36312,
0.501413,0.36312,
0.501413,0.36312,
0.501413,0.36312,
0.501413,0.49144,
0.427749,0.49144,
0.427749,0.49144,
0.427749,0.49144,
0.540017,0.405357,
0.540017,0.405357,
0.540017,0.405357,
0.540017,0.400464,
0.479365,0.400464,
0.479365,0.400464,
0.479365,0.400464,
0.479365,0.400464,
0.479365,0.41268,
0.434074,0.41268,
0.434074,0.41268,
0.434074,0.41268,
0.462391,0.398878,
0.462391,0.398878,
0.462391,0.398878,
0.462391,0.415556,
0.550621,0.415556,
0.550621,0.415556,
0.550621,0.415556,
0.550621,0.415556,
0.74258,0.451339,
0.74258,0.451339,
0.74258,0.451339,
0.74258,0.389309,
0.65665,0.389309,
0.65665,0.389309,
0.65665,0.389309,
0.65665,0.433844,
0.65665,0.433844,
0.65665,0.433844,
0.587373,0.433844,
0.587373,0.402124,
0.587373,0.402124,
0.583978,0.402124,
0.583978,0.402124,
0.583978,0.398258,
0.583978,0.398258,
0.68332,0.398258,
0.68332,0.398258,
0.68332,0.391184,
0.68332,0.391184,
0.967656,0.391184,
0.967656,0.391184,
0.967656,0.391184,
0.967656,0.431734,
0.957728,0.431734,
0.957728,0.431734,
0.957728,0.431734,
0.957728,0.399641,
1.254232,0.399641,
1.254232,0.399641,
1.254232,0.399641,
1.254232,0.392434,
1.556562,0.392434,
1.556562,0.392434,
1.556562,0.392434,
1.556562,0.35288,
1.968076,0.35288,
1.968076,0.35288,
1.968076,0.35288,
2.116854,0.305713,
2.116854,0.305713,
2.116854,0.305713,
2.116854,0.305713,
1.131631,0.295954,
1.131631,0.295954,
1.131631,0.295954,
1.131631,0.295954,
1.131631,0.294066,
1.646373,0.294066,
1.646373,0.294066,
1.646373,0.294066,
1.931859,0.297516,
1.931859,0.297516,
1.931859,0.297516,
1.931859,0.311184,
1.509671,0.311184,
1.509671,0.311184,
1.509671,0.311184,
1.509671,0.31186,
1.58442,0.31186,
1.58442,0.31186,
1.58442,0.31186,
1.58442,0.297654,
1.58442,0.297654,
1.40339,0.297654,
1.40339,0.297654,
1.40339,0.297654,
1.40339,0.326465,
1.588655,0.326465,
1.588655,0.326465,
1.588655,0.334272,
1.588655,0.334272,
1.338209,0.334272,
1.338209,0.334272,
1.338209,0.32961,
1.338209,0.32961,
1.242323,0.32961,
1.242323,0.32961,
1.242323,0.32961,
1.242323,0.31812,
1.199318,0.31812,
1.199318,0.31812,
1.199318,0.31812,
1.199318,0.402427,
1.233392,0.402427,
1.233392,0.402427,
1.233392,0.402427,
1.179961,0.336175,
1.179961,0.336175,
1.179961,0.336175,
1.179961,0.336175,
1.079371,0.355961,
1.079371,0.355961,
1.079371,0.355961,
1.079371,0.329473,
1.079371,0.329473,
0.87149,0.329473,
0.87149,0.329473,
0.87149,0.329473,
0.862904,0.307963,
0.862904,0.307963,
0.862904,0.307963,
0.862904,0.307963,
1.30089,0.302485,
1.30089,0.302485,
1.30089,0.302485,
1.30089,0.302485,
0.965246,0.285354,
0.965246,0.285354,
0.965246,0.285354,
0.965246,0.285354,
0.818126,0.312353,
0.818126,0.312353,
0.818126,0.312353,
0.818126,0.312353,
0.644323,0.292191,
0.644323,0.292191,
0.644323,0.292191,
0.644323,0.292191,
0.644323,0.315922,
0.684918,0.315922,
0.684918,0.315922,
0.684918,0.315922,
0.684918,0.343011,
0.684918,0.343011,
0.794372,0.343011,
0.794372,0.424025,
0.794372,0.424025,
0.814884,0.424025,
0.814884,0.424025,
0.814884,0.438431,
0.814884,0.438431,
0.789321,0.438431,
0.789321,0.438431,
0.789321,0.438431,
0.789321,0.323293,
0.860396,0.323293,
0.860396,0.323293,
0.860396,0.323293,
0.860396,0.432649,
0.715946,0.432649,
0.715946,0.432649,
0.715946,0.432649,
0.613117,0.340827,
0.613117,0.340827,
0.613117,0.340827,
0.613117,0.340827,
0.613117,0.297554,
0.577606,0.297554,
0.577606,0.297554,
0.577606,0.297554,
0.577606,0.390294,
0.581692,0.390294,
0.581692,0.390294,
0.581692,0.390294,
0.581692,0.364669,
0.608467,0.364669,
0.608467,0.364669,
0.608467,0.346183,
0.605351,0.346183,
0.605351,0.346183,
0.605351,0.346183,
0.605351,0.346183,
0.591529,0.36602,
0.591529,0.36602,
0.591529,0.36602,
0.591529,0.384153,
0.439749,0.384153,
0.439749,0.384153,
0.439749,0.384153,
0.439749,0.384153,
0.439749,0.362969,
0.417465,0.362969,
0.417465,0.362969,
0.417465,0.443431,
0.500288,0.443431,
0.500288,0.443431,
0.500288,0.443431,
0.500288,0.422964,
0.500288,0.422964,
0.430015,0.422964,
0.430015,0.422964,
0.430015,0.38229,
0.430015,0.38229,
0.342528,0.38229,
0.342528,0.38229,
0.342528,0.428031,
0.342528,0.428031,
0.374161,0.428031,
0.374161,0.428031,
0.374161,0.428031,
0.374161,0.387367,
0.353334,0.387367,
0.353334,0.387367,
0.353334,0.387367,
0.335749,0.447286,
0.335749,0.447286,
0.335749,0.447286,
0.335749,0.447286,
0.306626,0.466811,
0.306626,0.466811,
0.306626,0.466811,
0.306626,0.466811,
0.306626,0.415047,
0.290836,0.415047,
0.290836,0.415047,
0.290836,0.415047,
0.299825,0.33766,
0.299825,0.33766,
0.299825,0.33766,
0.299825,0.33766,
0.355771,0.36794,
0.355771,0.36794,
0.355771,0.36794,
0.355771,0.36794,
0.365684,0.43125,
0.365684,0.43125,
0.365684,0.43125,
0.365684,0.43125,
0.317555,0.404876,
0.317555,0.404876,
0.317555,0.404876,
0.317555,0.404876,
0.317555,0.494583,
0.31055,0.494583,
0.31055,0.494583,
0.31055,0.494583,
0.31055,0.476828,
0.317756,0.476828,
0.317756,0.476828,
0.317756,0.59203,
0.317756,0.59203,
0.31285,0.59203,
0.31285,0.59203,
0.31285,0.568129,
0.31285,0.568129,
0.32046,0.568129,
0.32046,0.568129,
0.32046,0.568129,
0.32046,0.48729,
0.376948,0.48729,
0.376948,0.48729,
0.376948,0.48729,
0.390404,0.42026,
0.390404,0.42026,
0.390404,0.42026,
0.390404,0.401197,
0.351336,0.401197,
0.351336,0.401197,
0.351336,0.401197,
0.351336,0.401197,
0.351336,0.351364,
0.363918,0.351364,
0.363918,0.351364,
0.363918,0.351364,
0.373953,0.350011,
0.373953,0.350011,
0.373953,0.350011,
0.373953,0.350011,
0.378097,0.374349,
0.378097,0.374349,
0.378097,0.374349,
0.378097,0.374349,
0.378097,0.374349,
0.379294,0.359088,
0.379294,0.359088,
0.379294,0.359088,
0.365787,0.343986,
0.365787,0.343986,
0.365787,0.343986,
0.365787,0.343986,
0.339158,0.373779,
0.339158,0.373779,
0.339158,0.373779,
0.339158,0.384108,
0.339158,0.384108,
0.333279,0.384108,
0.333279,0.384108,
0.333279,0.384108,
0.333279,0.372292,
0.331817,0.372292,
0.331817,0.372292,
0.331817,0.372292,
0.331817,0.418659,
0.34047,0.418659,
0.34047,0.418659,
0.34047,0.343477,
0.34047,0.343477,
0.352133,0.343477,
0.352133,0.343477,
0.352133,0.418804,
0.352133,0.418804,
0.368709,0.418804,
0.368709,0.418804,
0.368709,0.379329,
0.368709,0.379329,
0.396311,0.379329,
0.396311,0.379329,
0.396311,0.390552,
0.476336,0.390552,
0.476336,0.390552,
0.476336,0.390552,
0.476336,0.373349,
0.476336,0.373349,
0.516332,0.373349,
0.516332,0.373349,
0.516332,0.426639,
0.516332,0.426639,
0.554985,0.426639,
0.554985,0.426639,
0.554985,0.394039,
0.581845,0.394039,
0.581845,0.394039,
0.581845,0.394039,
0.581845,0.352294,
0.602457,0.352294,
0.602457,0.352294,
0.602457,0.352294,
0.602457,0.352294,
0.602457,0.356425,
0.613506,0.356425,
0.613506,0.356425,
0.613506,0.356425,
0.613506,0.340587,
0.609964,0.340587,
0.609964,0.340587,
0.609964,0.340587,
0.609964,0.348891,
0.621489,0.348891,
0.621489,0.348891,
0.621489,0.348891,
0.621489,0.339698,
0.615759,0.339698,
0.615759,0.339698,
0.615759,0.339698,
0.615759,0.354354,
0.759112,0.354354,
0.759112,0.354354,
0.759112,0.354354,
0.759112,0.311563,
0.905958,0.311563,
0.905958,0.311563,
0.905958,0.311563,
0.905958,0.373147,
0.881166,0.373147,
0.881166,0.373147,
0.881166,0.373147,
0.881166,0.363444,
0.765261,0.363444,
0.765261,0.363444,
0.765261,0.363444,
0.765261,0.416681,
0.738106,0.416681,
0.738106,0.416681,
0.738106,0.384971,
0.723396,0.384971,
0.723396,0.384971,
0.723396,0.384971,
0.723396,0.384971,
0.690266,0.441384,
0.690266,0.441384,
0.690266,0.441384,
0.690266,0.411962,
0.712019,0.411962,
0.712019,0.411962,
0.712019,0.411962,
0.712019,0.411962,
0.661675,0.406875,
0.661675,0.406875,
0.661675,0.406875,
0.661675,0.386122,
0.688732,0.386122,
0.688732,0.386122,
0.688732,0.386122,
0.688732,0.386122,
0.688732,0.420048,
0.730522,0.420048,
0.730522,0.420048,
0.730522,0.420048,
0.730522,0.420048,
0.804532,0.504187,
0.804532,0.504187,
0.804532,0.504187,
0.804532,0.504187,
1.165176,0.380376,
1.165176,0.380376,
1.165176,0.380376,
1.165176,0.368314,
0.814637,0.368314,
0.814637,0.368314,
0.814637,0.368314,
0.814637,0.309283,
0.821244,0.309283,
0.821244,0.309283,
0.821244,0.309283,
0.821244,0.309488,
0.765286,0.309488,
0.765286,0.309488,
0.765286,0.309488,
0.765286,0.285821,
0.808078,0.285821,
0.808078,0.285821,
0.808078,0.348913,
0.808078,0.348913,
0.858519,0.348913,
0.858519,0.348913,
0.858519,0.348913,
0.858519,0.336348,
0.795486,0.336348,
0.795486,0.336348,
0.795486,0.370692,
0.834726,0.370692,
0.834726,0.370692,
0.834726,0.370692,
0.834726,0.370692,
0.860478,0.333868,
0.860478,0.333868,
0.860478,0.333868,
0.860478,0.406815,
1.067638,0.406815,
1.067638,0.406815,
1.067638,0.406815,
1.067638,0.290537,
1.128635,0.290537,
1.128635,0.290537,
1.128635,0.290537,
1.128635,0.307712,
1.155198,0.307712,
1.155198,0.307712,
1.155198,0.307712,
1.155198,0.272675,
1.155198,0.272675,
1.175742,0.272675,
1.175742,0.272675,
1.175742,0.272675,
1.175742,0.241909,
1.273925,0.241909,
1.273925,0.241909,
1.273925,0.241909,
1.273925,0.248382,
1.362602,0.248382,
1.362602,0.248382,
1.362602,0.248382,
1.362602,0.254915,
1.39101,0.254915,
1.39101,0.254915,
1.39101,0.254915,
1.39101,0.246781,
1.284632,0.246781,
1.284632,0.246781,
1.284632,0.246781,
1.284632,0.253388,
1.3098,0.253388,
1.3098,0.253388,
1.3098,0.253388,
1.385495,0.236856,
1.385495,0.236856,
1.385495,0.236856,
1.385495,0.236856,
1.385495,0.235796,
1.568684,0.235796,
1.568684,0.235796,
1.568684,0.235796,
1.64794,0.243572,
1.64794,0.243572,
1.64794,0.243572,
1.64794,0.243572,
1.64794,0.239778,
1.364601,0.239778,
1.364601,0.239778,
1.364601,0.239778,
0.925261,0.252415,
0.925261,0.252415,
0.925261,0.252415,
0.925261,0.252415,
0.986884,0.246086,
0.986884,0.246086,
0.986884,0.246086,
0.986884,0.260436,
1.270162,0.260436,
1.270162,0.260436,
1.270162,0.260436,
1.270162,0.254006,
0.881229,0.254006,
0.881229,0.254006,
0.881229,0.254006,
0.881229,0.253594,
0.881229,0.253594,
1.166265,0.253594,
1.166265,0.253594,
1.166265,0.253594,
1.166265,0.254067,
1.191918,0.254067,
1.191918,0.254067,
1.191918,0.254067,
1.191918,0.266262,
1.240441,0.266262,
1.240441,0.266262,
1.240441,0.266262,
1.240441,0.306645,
1.305203,0.306645,
1.305203,0.306645,
1.305203,0.306645,
1.305203,0.372458,
1.177245,0.372458,
1.177245,0.372458,
1.177245,0.372458,
1.177245,0.542706,
0.975343,0.542706,
0.975343,0.542706,
0.975343,0.542706,
0.975343,0.709206,
1.215412,0.709206,
1.215412,0.709206,
1.215412,0.652361,
1.215412,0.652361,
1.141143,0.652361,
1.141143,0.652361,
1.141143,0.511707,
1.227723,0.511707,
1.227723,0.511707,
1.227723,0.511707,
1.227723,0.511707,
1.628849,0.495855,
1.628849,0.495855,
1.628849,0.495855,
1.628849,0.597592,
0.897427,0.597592,
0.897427,0.597592,
0.897427,0.597592,
0.897427,0.490043,
0.802208,0.490043,
0.802208,0.490043,
0.802208,0.490043,
0.802208,0.379713,
0.783824,0.379713,
0.783824,0.379713,
0.783824,0.379713,
0.783824,0.51934,
0.675788,0.51934,
0.675788,0.51934,
0.675788,0.51934,
0.675788,0.482943,
0.675788,0.482943,
0.62164,0.482943,
0.62164,0.482943,
0.62164,0.482943,
0.62164,0.537723,
0.417512,0.537723,
0.417512,0.537723,
0.417512,0.537723,
0.417512,0.459032,
0.380321,0.459032,
0.380321,0.459032,
0.380321,0.459032,
0.380321,0.407982,
0.493897,0.407982,
0.493897,0.407982,
0.493897,0.407982,
0.493897,0.429335,
0.514401,0.429335,
0.514401,0.429335,
0.514401,0.429335,
0.514401,0.425744,
0.391228,0.425744,
0.391228,0.425744,
0.391228,0.464621,
0.391228,0.464621,
0.37219,0.464621,
0.37219,0.464621,
0.37219,0.464621,
0.37219,0.488058,
0.427591,0.488058,
0.427591,0.488058,
0.427591,0.365149,
0.445892,0.365149,
0.445892,0.365149,
0.445892,0.365149,
0.445892,0.413364,
0.445892,0.413364,
0.471461,0.413364,
0.471461,0.413364,
0.471461,0.487231,
0.471461,0.487231,
0.268815,0.487231,
0.268815,0.487231,
0.268815,0.487231,
0.252661,0.562593,
0.252661,0.562593,
0.252661,0.562593,
0.252661,0.562593,
0.285395,0.378219,
0.285395,0.378219,
0.285395,0.378219,
0.285395,0.372118,
0.285395,0.372118,
0.270197,0.372118,
0.270197,0.372118,
0.270197,0.372118,
0.270197,0.409453,
0.28898,0.409453,
0.28898,0.409453,
0.28898,0.460488,
0.28898,0.460488,
0.326839,0.460488,
0.326839,0.460488,
0.326839,0.460488,
0.326839,0.632446,
0.32643,0.632446,
0.32643,0.632446,
0.32643,0.632446,
0.32643,1.42531,
0.421788,1.42531,
0.460327,1.42531,
0.367546,1.42531,
0.430811,0.932739,
0.4475,0.932739,
1.343313,0.932739,
1.218453,0.932739,
1.218453,0.688032,
1.218453,0.688032,
1.218453,0.688032,
1.218453,0.688032,
1.039149,0.628185,
1.039149,0.628185,
1.039149,0.628185,
1.891858,0.628185,
1.891858,0.400656,
1.891858,0.400656,
1.891858,0.400656,
1.708027,0.400656,
1.708027,1.134126,
1.708027,1.134126,
2.251053,1.134126,
2.733646,1.609431,
2.260623,1.609431,
1.736824,1.609431,
1.227168,1.609431,
1.25228,1.609431,
1.14666,1.711082,
1.077829,1.711082,
1.162919,1.711082,
1.00496,2.266787,
1.290551,2.266787,
0.870332,2.266787,
1.01152,2.266787,
0.856301,1.729697,
0.871024,1.729697,
0.941192,1.729697,
0.84426,1.729697,
0.638866,1.729697,
0.728005,2.123781,
0.620565,2.123781,
0.510492,2.123781,
0.507733,0.782311,
0.434562,0.782311,
0.46276,0.782311,
0.392129,0.782311,
0.390162,0.782311,
0.285224,1.637656,
0.33287,1.637656,
0.606779,1.637656,
0.420783,1.637656,
0.680271,1.495003,
0.653866,1.495003,
0.402258,1.495003,
0.392299,0.645355,
2.293755,0.645355,
3.27134,0.645355,
3.388724,0.645355,
2.508868,0.645355,
2.783175,0.940263,
0.582791,0.940263,
0.574883,0.940263,
0.574883,0.940263,
0.574883,0.280121,
0.574883,0.280121,
0.620659,0.280121,
0.620659,0.280121,
0.620659,0.279716,
0.620659,0.279716,
0.685597,0.279716,
0.685597,0.349395,
0.685597,0.349395,
0.685597,0.349395,
0.685597,0.349395,
0.400593,0.349395,
0.397353,0.765353,
0.410575,0.765353,
0.510609,0.765353,
0.449393,0.765353,
0.569816,2.235425,
0.756098,2.235425,
0.291388,2.235425,
0.35146,2.235425,
0.393224,1.793224,
0.386386,1.793224,
0.346789,1.793224,
0.505106,2.018743,
0.439351,2.018743,
0.894093,2.018743,
0.814609,2.018743,
0.712153,1.855962,
0.724086,1.855962,
0.661354,1.855962,
0.345836,1.855962,
0.342059,1.855962,
0.320889,2.196099,
0.360945,2.196099,
0.370243,2.196099,
0.394317,1.766413,
0.365316,1.766413,
0.376073,1.766413,
0.361013,1.766413,
0.354719,1.766413,
0.269472,0.942645,
0.279586,0.942645,
0.316771,0.942645,
0.341523,0.942645,
0.350368,1.139145,
0.433513,1.139145,
1.014536,1.139145,
0.845787,1.139145,
1.351709,1.868166,
1.732684,1.868166,
1.09752,1.868166,
1.155403,1.868166,
1.19651,1.260529,
1.100106,1.260529,
0.997099,1.260529,
1.1387,1.260529,
1.021397,1.827077,
1.122733,1.827077,
1.206862,1.827077,
1.034826,1.637137,
0.676521,1.637137,
0.628424,1.637137,
0.610093,1.637137,
0.795194,1.561905,
0.538587,1.561905,
0.662947,1.433249,
0.491083,1.433249,
0.578246,1.433249,
0.586003,1.433249,
0.517883,1.433249,
0.56787,1.568026,
0.548391,1.568026,
0.635571,1.568026,
1.031273,1.603793,
0.926698,1.603793,
0.872555,1.603793,
0.80832,1.603793,
0.905894,1.695643,
0.944774,1.695643,
0.681517,1.695643,
0.680288,1.695643,
0.810933,1.246424,
0.840268,1.246424,
0.682187,1.246424,
0.625465,0.521179,
0.593804,0.521179,
0.522428,0.521179,
0.52769,0.521179,
0.526986,0.925264,
0.54699,0.925264,
0.534095,0.925264,
0.626865,0.925264,
1.55512,0.925264,
0.500926,1.476981,
0.518025,1.476981,
0.32871,1.476981,
0.448021,1.476981,
1.213571,1.612425,
0.953018,1.612425,
1.074741,1.612425,
1.06132,1.612425,
0.918446,1.696405,
0.874308,1.696405,
1.001018,1.696405,
0.920493,1.696405,
1.123029,1.824097,
1.066095,1.824097,
0.69916,1.824097,
0.550472,1.824097,
0.459547,2.166722,
0.421798,2.166722,
0.389141,2.166722,
0.387342,1.969729,
0.5651,1.969729,
0.560525,1.969729,
0.429728,1.969729,
0.44682,1.969729,
0.418716,1.901109,
0.393064,1.901109,
0.388801,1.901109,
0.41164,2.264857,
0.43163,2.264857,
0.408213,2.264857,
0.393867,2.264857,
0.42307,1.679595,
0.456581,1.679595,
0.496013,1.679595,
0.481014,1.679595,
0.458795,1.679595,
0.358557,1.686364,
0.419297,1.686364,
0.430406,1.686364,
0.395308,1.686364,
0.347632,1.66156,
0.325286,1.66156,
0.297885,1.66156,
0.296367,1.481002,
0.326251,1.481002,
0.31638,1.481002,
0.284243,1.481002,
0.286324,1.219467,
0.316211,1.219467,
0.297907,1.219467,
0.285914,1.219467,
0.283037,1.831033,
0.298492,1.831033,
0.272126,1.831033,
0.277973,1.831033,
0.211309,1.864373,
0.204603,1.864373,
0.200726,1.864373,
0.207466,1.864373,
0.210696,1.864373,
0.236003,0.417878,
0.258129,0.417878,
0.208774,0.417878,
0.20617,0.417878,
0.2166,0.343775,
0.209607,0.343775,
0.216122,0.343775,
0.242488,0.343775,
0.23285,0.636556,
0.300459,0.636556,
0.32148,0.636556,
0.900363,0.636556,
0.783425,0.866461,
0.715141,0.866461,
0.706716,0.866461,
0.745404,0.866461,
0.528213,0.359022,
0.752972,0.359022,
0.634831,0.359022,
0.868672,0.359022,
0.74731,0.356582,
1.050251,0.356582,
0.928694,0.356582,
0.63581,0.356582,
0.519819,0.660005,
1.69298,0.660005,
0.796315,0.660005,
0.755399,0.660005,
0.680185,0.559111,
0.795789,0.559111,
0.531021,0.559111,
0.555933,0.462698,
0.545891,0.462698,
0.533771,0.462698,
0.882666,0.462698,
0.536987,0.561115,
0.378744,0.561115,
0.752284,0.561115,
0.937579,0.561115,
0.327427,0.381188,
0.81055,0.381188,
0.376172,0.381188,
0.469203,0.381188,
0.418564,0.345175,
0.478371,0.345175,
0.335792,0.345175,
0.379379,0.345175,
0.372196,0.344464,
0.269539,0.344464,
0.301072,0.344464,
0.285923,0.344464,
0.377516,0.403212,
0.42486,0.403212,
0.397361,0.403212,
0.483763,0.403212,
0.708085,0.403212,
0.482716,0.451216,
0.399048,0.451216,
0.324696,0.451216,
0.317444,0.451216,
0.372002,0.398147,
0.453535,0.398147,
0.378709,0.398147,
0.301278,0.398147,
0.307651,0.420175,
0.278654,0.420175,
0.28537,0.420175,
0.280386,0.420175,
0.224143,0.429256,
0.232487,0.429256,
0.217618,0.429256,
0.230575,0.429256,
0.223556,0.427024,
0.222102,0.427024,
0.224074,0.427024,
0.353618,0.427024,
0.557797,0.463747,
0.464668,0.463747,
0.314756,0.463747,
0.242434,0.463747,
0.368302,0.443889,
0.323535,0.443889,
0.335867,0.443889,
0.406611,0.443889,
0.323452,0.415946,
0.350502,0.415946,
0.389329,0.415946,
0.365975,0.496643,
0.465899,0.496643,
0.478275,0.496643,
0.296169,0.496643,
0.273111,0.470938,
0.282278,0.470938,
0.331805,0.470938,
0.324768,0.470938,
0.323917,0.402644,
0.302146,0.402644,
0.354013,0.402644,
0.371004,0.402644,
0.320513,0.367064,
0.297876,0.367064,
0.315383,0.367064,
0.29321,0.367064,
0.560214,0.356428,
0.462631,0.356428,
0.402537,0.356428,
0.615947,0.356428,
0.759214,0.356428,
0.618253,0.404242,
0.693767,0.404242,
0.686912,0.404242,
0.741385,0.404242,
0.686399,0.391093,
0.633817,0.391093,
0.590067,0.391093,
0.537448,0.391093,
0.573054,0.352107,
0.470761,0.352107,
0.449607,0.352107,
0.529408,0.352107,
0.403669,0.403236,
0.372191,0.403236,
0.369035,0.403236,
0.366536,0.403236,
0.365867,0.375282,
0.400481,0.375282,
0.291285,0.375282,
0.326668,0.375282,
0.313203,0.372188,
0.307723,0.372188,
0.341953,0.372188,
0.316246,0.372188,
0.333685,0.314191,
0.316135,0.314191,
0.323667,0.314191,
0.312796,0.309057,
0.313191,0.309057,
0.373866,0.309057,
0.481727,0.309057,
0.491414,0.309057,
0.281671,0.275287,
0.282027,0.275287,
0.265464,0.275287,
0.268935,0.275287,
0.26838,0.257713,
0.257214,0.257713,
0.252552,0.257713,
0.244961,0.294049,
0.248918,0.294049,
0.239828,0.294049,
0.25438,0.294049,
0.266101,0.279636,
0.27002,0.279636,
0.289604,0.279636,
0.290199,0.279636,
0.282424,0.243679,
0.255436,0.243679,
0.303791,0.243679,
0.381556,0.243679,
0.372339,0.243679,
0.34858,0.224085,
0.319553,0.224085,
0.294851,0.224085,
0.298753,0.224085,
0.26281,0.221763,
0.270383,0.221763,
0.28359,0.221763,
0.270422,0.221763,
0.27257,0.216172,
